region_type,location_name,cbsa_code,year_month,delinq_stats_30_89
State,Washington,53',2019-06,0.01
State,West Virginia,54',2019-06,0.03
State,Wisconsin,55',2019-06,0.01
State,Wyoming,56',2019-06,0.01
National,United States,-----,2019-07,0.02
State,Alabama,01',2019-07,0.03
State,Alaska,02',2019-07,0.02
State,Arizona,04',2019-07,0.02
State,Arkansas,05',2019-07,0.02
State,California,06',2019-07,0.01
State,Colorado,08',2019-07,0.01
State,Connecticut,09',2019-07,0.02
State,Delaware,10',2019-07,0.02
State,District of Columbia,11',2019-07,0.02
State,Florida,12',2019-07,0.02
State,Georgia,13',2019-07,0.03
State,Hawaii,15',2019-07,0.01
State,Idaho,16',2019-07,0.02
State,Illinois,17',2019-07,0.02
State,Indiana,18',2019-07,0.02
State,Iowa,19',2019-07,0.02
State,Kansas,20',2019-07,0.02
State,Kentucky,21',2019-07,0.02
State,Louisiana,22',2019-07,0.04
State,Maine,23',2019-07,0.02
State,Maryland,24',2019-07,0.02
State,Massachusetts,25',2019-07,0.02
State,Michigan,26',2019-07,0.02
State,Minnesota,27',2019-07,0.01
State,Mississippi,28',2019-07,0.04
State,Missouri,29',2019-07,0.02
State,Montana,30',2019-07,0.01
State,Nebraska,31',2019-07,0.02
State,Nevada,32',2019-07,0.01
State,New Hampshire,33',2019-07,0.02
State,New Jersey,34',2019-07,0.02
State,New Mexico,35',2019-07,0.02
State,New York,36',2019-07,0.02
State,North Carolina,37',2019-07,0.02
State,North Dakota,38',2019-07,0.01
State,Ohio,39',2019-07,0.02
State,Oklahoma,40',2019-07,0.02
State,Oregon,41',2019-07,0.01
State,Pennsylvania,42',2019-07,0.03
State,Rhode Island,44',2019-07,0.02
State,South Carolina,45',2019-07,0.03
State,South Dakota,46',2019-07,0.01
State,Tennessee,47',2019-07,0.02
State,Texas,48',2019-07,0.03
State,Utah,49',2019-07,0.01
State,Vermont,50',2019-07,0.02
State,Virginia,51',2019-07,0.02
State,Washington,53',2019-07,0.01
State,West Virginia,54',2019-07,0.03
State,Wisconsin,55',2019-07,0.01
State,Wyoming,56',2019-07,0.02
National,United States,-----,2019-08,0.02
State,Alabama,01',2019-08,0.03
State,Alaska,02',2019-08,0.02
State,Arizona,04',2019-08,0.02
State,Arkansas,05',2019-08,0.02
State,California,06',2019-08,0.01
State,Colorado,08',2019-08,0.01
State,Connecticut,09',2019-08,0.02
State,Delaware,10',2019-08,0.02
State,District of Columbia,11',2019-08,0.02
State,Florida,12',2019-08,0.02
State,Georgia,13',2019-08,0.03
State,Hawaii,15',2019-08,0.01
State,Idaho,16',2019-08,0.01
State,Illinois,17',2019-08,0.02
State,Indiana,18',2019-08,0.02
State,Iowa,19',2019-08,0.02
State,Kansas,20',2019-08,0.02
State,Kentucky,21',2019-08,0.02
State,Louisiana,22',2019-08,0.04
State,Maine,23',2019-08,0.02
State,Maryland,24',2019-08,0.02
State,Massachusetts,25',2019-08,0.02
State,Michigan,26',2019-08,0.02
State,Minnesota,27',2019-08,0.02
State,Mississippi,28',2019-08,0.04
State,Missouri,29',2019-08,0.02
State,Montana,30',2019-08,0.02
State,Nebraska,31',2019-08,0.02
State,Nevada,32',2019-08,0.01
State,New Hampshire,33',2019-08,0.02
State,New Jersey,34',2019-08,0.02
State,New Mexico,35',2019-08,0.02
State,New York,36',2019-08,0.02
State,North Carolina,37',2019-08,0.02
State,North Dakota,38',2019-08,0.01
State,Ohio,39',2019-08,0.02
State,Oklahoma,40',2019-08,0.02
State,Oregon,41',2019-08,0.01
State,Pennsylvania,42',2019-08,0.03
State,Rhode Island,44',2019-08,0.02
State,South Carolina,45',2019-08,0.03
State,South Dakota,46',2019-08,0.01
State,Tennessee,47',2019-08,0.03
State,Texas,48',2019-08,0.03
State,Utah,49',2019-08,0.02
State,Vermont,50',2019-08,0.02
State,Virginia,51',2019-08,0.02
State,Washington,53',2019-08,0.01
State,West Virginia,54',2019-08,0.03
State,Wisconsin,55',2019-08,0.01
State,Wyoming,56',2019-08,0.02
National,United States,-----,2019-09,0.02
State,Alabama,01',2019-09,0.03
State,Alaska,02',2019-09,0.02
State,Arizona,04',2019-09,0.02
State,Arkansas,05',2019-09,0.02
State,California,06',2019-09,0.01
State,Colorado,08',2019-09,0.01
State,Connecticut,09',2019-09,0.02
State,Delaware,10',2019-09,0.02
State,District of Columbia,11',2019-09,0.02
State,Florida,12',2019-09,0.02
State,Georgia,13',2019-09,0.03
State,Hawaii,15',2019-09,0.01
State,Idaho,16',2019-09,0.01
State,Illinois,17',2019-09,0.02
State,Indiana,18',2019-09,0.02
State,Iowa,19',2019-09,0.02
State,Kansas,20',2019-09,0.02
State,Kentucky,21',2019-09,0.02
State,Louisiana,22',2019-09,0.04
State,Maine,23',2019-09,0.02
State,Maryland,24',2019-09,0.02
State,Massachusetts,25',2019-09,0.02
State,Michigan,26',2019-09,0.02
State,Minnesota,27',2019-09,0.01
State,Mississippi,28',2019-09,0.04
State,Missouri,29',2019-09,0.02
State,Montana,30',2019-09,0.02
State,Nebraska,31',2019-09,0.01
State,Nevada,32',2019-09,0.01
State,New Hampshire,33',2019-09,0.02
State,New Jersey,34',2019-09,0.02
State,New Mexico,35',2019-09,0.02
State,New York,36',2019-09,0.02
State,North Carolina,37',2019-09,0.02
State,North Dakota,38',2019-09,0.01
State,Ohio,39',2019-09,0.02
State,Oklahoma,40',2019-09,0.02
State,Oregon,41',2019-09,0.01
State,Pennsylvania,42',2019-09,0.03
State,Rhode Island,44',2019-09,0.02
State,South Carolina,45',2019-09,0.03
State,South Dakota,46',2019-09,0.01
State,Tennessee,47',2019-09,0.02
State,Texas,48',2019-09,0.03
State,Utah,49',2019-09,0.02
State,Vermont,50',2019-09,0.02
State,Virginia,51',2019-09,0.02
State,Washington,53',2019-09,0.01
State,West Virginia,54',2019-09,0.03
State,Wisconsin,55',2019-09,0.01
State,Wyoming,56',2019-09,0.02
National,United States,-----,2019-10,0.02
State,Alabama,01',2019-10,0.03
State,Alaska,02',2019-10,0.02
State,Arizona,04',2019-10,0.02
State,Arkansas,05',2019-10,0.03
State,California,06',2019-10,0.01
State,Colorado,08',2019-10,0.01
State,Connecticut,09',2019-10,0.02
State,Delaware,10',2019-10,0.02
State,District of Columbia,11',2019-10,0.02
State,Florida,12',2019-10,0.02
State,Georgia,13',2019-10,0.03
State,Hawaii,15',2019-10,0.01
State,Idaho,16',2019-10,0.02
State,Illinois,17',2019-10,0.02
State,Indiana,18',2019-10,0.03
State,Iowa,19',2019-10,0.02
State,Kansas,20',2019-10,0.02
State,Kentucky,21',2019-10,0.02
State,Louisiana,22',2019-10,0.04
State,Maine,23',2019-10,0.02
State,Maryland,24',2019-10,0.02
State,Massachusetts,25',2019-10,0.02
State,Michigan,26',2019-10,0.02
State,Minnesota,27',2019-10,0.01
State,Mississippi,28',2019-10,0.04
State,Missouri,29',2019-10,0.02
State,Montana,30',2019-10,0.02
State,Nebraska,31',2019-10,0.02
State,Nevada,32',2019-10,0.02
State,New Hampshire,33',2019-10,0.02
State,New Jersey,34',2019-10,0.02
State,New Mexico,35',2019-10,0.03
State,New York,36',2019-10,0.02
State,North Carolina,37',2019-10,0.03
State,North Dakota,38',2019-10,0.01
State,Ohio,39',2019-10,0.02
State,Oklahoma,40',2019-10,0.03
State,Oregon,41',2019-10,0.01
State,Pennsylvania,42',2019-10,0.03
State,Rhode Island,44',2019-10,0.02
State,South Carolina,45',2019-10,0.03
State,South Dakota,46',2019-10,0.01
State,Tennessee,47',2019-10,0.03
State,Texas,48',2019-10,0.03
State,Utah,49',2019-10,0.02
State,Vermont,50',2019-10,0.02
State,Virginia,51',2019-10,0.02
State,Washington,53',2019-10,0.01
State,West Virginia,54',2019-10,0.03
State,Wisconsin,55',2019-10,0.01
State,Wyoming,56',2019-10,0.02
National,United States,-----,2019-11,0.02
State,Alabama,01',2019-11,0.03
State,Alaska,02',2019-11,0.01
State,Arizona,04',2019-11,0.02
State,Arkansas,05',2019-11,0.03
State,California,06',2019-11,0.01
State,Colorado,08',2019-11,0.01
State,Connecticut,09',2019-11,0.02
State,Delaware,10',2019-11,0.02
State,District of Columbia,11',2019-11,0.01
State,Florida,12',2019-11,0.02
State,Georgia,13',2019-11,0.03
State,Hawaii,15',2019-11,0.01
State,Idaho,16',2019-11,0.01
State,Illinois,17',2019-11,0.02
State,Indiana,18',2019-11,0.02
State,Iowa,19',2019-11,0.02
State,Kansas,20',2019-11,0.02
State,Kentucky,21',2019-11,0.02
State,Louisiana,22',2019-11,0.04
State,Maine,23',2019-11,0.02
State,Maryland,24',2019-11,0.02
State,Massachusetts,25',2019-11,0.01
State,Michigan,26',2019-11,0.02
State,Minnesota,27',2019-11,0.01
State,Mississippi,28',2019-11,0.04
State,Missouri,29',2019-11,0.02
State,Montana,30',2019-11,0.01
State,Nebraska,31',2019-11,0.01
State,Nevada,32',2019-11,0.02
State,New Hampshire,33',2019-11,0.02
State,New Jersey,34',2019-11,0.02
State,New Mexico,35',2019-11,0.02
State,New York,36',2019-11,0.02
State,North Carolina,37',2019-11,0.02
State,North Dakota,38',2019-11,0.01
State,Ohio,39',2019-11,0.02
State,Oklahoma,40',2019-11,0.03
State,Oregon,41',2019-11,0.01
State,Pennsylvania,42',2019-11,0.03
State,Rhode Island,44',2019-11,0.02
State,South Carolina,45',2019-11,0.03
State,South Dakota,46',2019-11,0.01
State,Tennessee,47',2019-11,0.02
State,Texas,48',2019-11,0.03
State,Utah,49',2019-11,0.01
State,Vermont,50',2019-11,0.01
State,Virginia,51',2019-11,0.02
State,Washington,53',2019-11,0.01
State,West Virginia,54',2019-11,0.03
State,Wisconsin,55',2019-11,0.01
State,Wyoming,56',2019-11,0.02
National,United States,-----,2019-12,0.02
State,Alabama,01',2019-12,0.03
State,Alaska,02',2019-12,0.01
State,Arizona,04',2019-12,0.02
State,Arkansas,05',2019-12,0.03
State,California,06',2019-12,0.01
State,Colorado,08',2019-12,0.01
State,Connecticut,09',2019-12,0.03
State,Delaware,10',2019-12,0.03
State,District of Columbia,11',2019-12,0.01
State,Florida,12',2019-12,0.02
State,Georgia,13',2019-12,0.03
State,Hawaii,15',2019-12,0.01
State,Idaho,16',2019-12,0.02
State,Illinois,17',2019-12,0.02
State,Indiana,18',2019-12,0.03
State,Iowa,19',2019-12,0.02
State,Kansas,20',2019-12,0.02
State,Kentucky,21',2019-12,0.03
State,Louisiana,22',2019-12,0.04
State,Maine,23',2019-12,0.02
State,Maryland,24',2019-12,0.03
State,Massachusetts,25',2019-12,0.02
State,Michigan,26',2019-12,0.02
State,Minnesota,27',2019-12,0.02
State,Mississippi,28',2019-12,0.05
State,Missouri,29',2019-12,0.02
State,Montana,30',2019-12,0.02
State,Nebraska,31',2019-12,0.02
State,Nevada,32',2019-12,0.02
State,New Hampshire,33',2019-12,0.02
State,New Jersey,34',2019-12,0.02
State,New Mexico,35',2019-12,0.03
State,New York,36',2019-12,0.02
State,North Carolina,37',2019-12,0.03
State,North Dakota,38',2019-12,0.01
State,Ohio,39',2019-12,0.02
State,Oklahoma,40',2019-12,0.03
State,Oregon,41',2019-12,0.01
State,Pennsylvania,42',2019-12,0.03
State,Rhode Island,44',2019-12,0.02
State,South Carolina,45',2019-12,0.03
State,South Dakota,46',2019-12,0.01
State,Tennessee,47',2019-12,0.03
State,Texas,48',2019-12,0.03
State,Utah,49',2019-12,0.02
State,Vermont,50',2019-12,0.02
State,Virginia,51',2019-12,0.02
State,Washington,53',2019-12,0.01
State,West Virginia,54',2019-12,0.04
State,Wisconsin,55',2019-12,0.01
State,Wyoming,56',2019-12,0.02
National,United States,-----,2020-01,0.02
State,Alabama,01',2020-01,0.03
State,Alaska,02',2020-01,0.02
State,Arizona,04',2020-01,0.02
State,Arkansas,05',2020-01,0.03
State,California,06',2020-01,0.01
State,Colorado,08',2020-01,0.01
State,Connecticut,09',2020-01,0.03
State,Delaware,10',2020-01,0.03
State,District of Columbia,11',2020-01,0.02
State,Florida,12',2020-01,0.02
State,Georgia,13',2020-01,0.03
State,Hawaii,15',2020-01,0.01
State,Idaho,16',2020-01,0.02
State,Illinois,17',2020-01,0.02
State,Indiana,18',2020-01,0.03
State,Iowa,19',2020-01,0.02
State,Kansas,20',2020-01,0.02
State,Kentucky,21',2020-01,0.03
State,Louisiana,22',2020-01,0.04
State,Maine,23',2020-01,0.03
State,Maryland,24',2020-01,0.03
State,Massachusetts,25',2020-01,0.02
State,Michigan,26',2020-01,0.02
State,Minnesota,27',2020-01,0.02
State,Mississippi,28',2020-01,0.05
State,Missouri,29',2020-01,0.02
State,Montana,30',2020-01,0.02
State,Nebraska,31',2020-01,0.02
State,Nevada,32',2020-01,0.02
State,New Hampshire,33',2020-01,0.02
State,New Jersey,34',2020-01,0.02
State,New Mexico,35',2020-01,0.03
State,New York,36',2020-01,0.02
State,North Carolina,37',2020-01,0.03
State,North Dakota,38',2020-01,0.01
State,Ohio,39',2020-01,0.02
State,Oklahoma,40',2020-01,0.03
State,Oregon,41',2020-01,0.01
State,Pennsylvania,42',2020-01,0.03
State,Rhode Island,44',2020-01,0.02
State,South Carolina,45',2020-01,0.03
State,South Dakota,46',2020-01,0.01
State,Tennessee,47',2020-01,0.03
State,Texas,48',2020-01,0.03
State,Utah,49',2020-01,0.02
State,Vermont,50',2020-01,0.02
State,Virginia,51',2020-01,0.02
State,Washington,53',2020-01,0.01
State,West Virginia,54',2020-01,0.04
State,Wisconsin,55',2020-01,0.01
State,Wyoming,56',2020-01,0.02
National,United States,-----,2020-02,0.02
State,Alabama,01',2020-02,0.03
State,Alaska,02',2020-02,0.02
State,Arizona,04',2020-02,0.02
State,Arkansas,05',2020-02,0.03
State,California,06',2020-02,0.01
State,Colorado,08',2020-02,0.01
State,Connecticut,09',2020-02,0.02
State,Delaware,10',2020-02,0.02
State,District of Columbia,11',2020-02,0.01
State,Florida,12',2020-02,0.02
State,Georgia,13',2020-02,0.02
State,Hawaii,15',2020-02,0.01
State,Idaho,16',2020-02,0.01
State,Illinois,17',2020-02,0.02
State,Indiana,18',2020-02,0.02
State,Iowa,19',2020-02,0.02
State,Kansas,20',2020-02,0.02
State,Kentucky,21',2020-02,0.02
State,Louisiana,22',2020-02,0.04
State,Maine,23',2020-02,0.02
State,Maryland,24',2020-02,0.02
State,Massachusetts,25',2020-02,0.01
State,Michigan,26',2020-02,0.02
State,Minnesota,27',2020-02,0.01
State,Mississippi,28',2020-02,0.04
State,Missouri,29',2020-02,0.02
State,Montana,30',2020-02,0.01
State,Nebraska,31',2020-02,0.01
State,Nevada,32',2020-02,0.01
State,New Hampshire,33',2020-02,0.02
State,New Jersey,34',2020-02,0.02
State,New Mexico,35',2020-02,0.02
State,New York,36',2020-02,0.02
State,North Carolina,37',2020-02,0.02
State,North Dakota,38',2020-02,0.01
State,Ohio,39',2020-02,0.02
State,Oklahoma,40',2020-02,0.02
State,Oregon,41',2020-02,0.01
State,Pennsylvania,42',2020-02,0.02
State,Rhode Island,44',2020-02,0.02
State,South Carolina,45',2020-02,0.03
State,South Dakota,46',2020-02,0.01
State,Tennessee,47',2020-02,0.02
State,Texas,48',2020-02,0.03
State,Utah,49',2020-02,0.01
State,Vermont,50',2020-02,0.01
State,Virginia,51',2020-02,0.02
State,Washington,53',2020-02,0.01
State,West Virginia,54',2020-02,0.03
State,Wisconsin,55',2020-02,0.01
State,Wyoming,56',2020-02,0.02
National,United States,-----,2020-03,0.02
State,Alabama,01',2020-03,0.03
State,Alaska,02',2020-03,0.02
State,Arizona,04',2020-03,0.02
State,Arkansas,05',2020-03,0.02
State,California,06',2020-03,0.01
State,Colorado,08',2020-03,0.01
State,Connecticut,09',2020-03,0.02
State,Delaware,10',2020-03,0.02
State,District of Columbia,11',2020-03,0.01
State,Florida,12',2020-03,0.02
State,Georgia,13',2020-03,0.02
State,Hawaii,15',2020-03,0.01
State,Idaho,16',2020-03,0.01
State,Illinois,17',2020-03,0.02
State,Indiana,18',2020-03,0.02
State,Iowa,19',2020-03,0.02
State,Kansas,20',2020-03,0.02
State,Kentucky,21',2020-03,0.02
State,Louisiana,22',2020-03,0.03
State,Maine,23',2020-03,0.02
State,Maryland,24',2020-03,0.02
State,Massachusetts,25',2020-03,0.02
State,Michigan,26',2020-03,0.02
State,Minnesota,27',2020-03,0.01
State,Mississippi,28',2020-03,0.04
State,Missouri,29',2020-03,0.02
State,Montana,30',2020-03,0.01
State,Nebraska,31',2020-03,0.01
State,Nevada,32',2020-03,0.01
State,New Hampshire,33',2020-03,0.02
State,New Jersey,34',2020-03,0.02
State,New Mexico,35',2020-03,0.02
State,New York,36',2020-03,0.02
State,North Carolina,37',2020-03,0.02
State,North Dakota,38',2020-03,0.01
State,Ohio,39',2020-03,0.02
State,Oklahoma,40',2020-03,0.02
State,Oregon,41',2020-03,0.01
State,Pennsylvania,42',2020-03,0.02
State,Rhode Island,44',2020-03,0.02
State,South Carolina,45',2020-03,0.02
State,South Dakota,46',2020-03,0.01
State,Tennessee,47',2020-03,0.02
State,Texas,48',2020-03,0.02
State,Utah,49',2020-03,0.01
State,Vermont,50',2020-03,0.01
State,Virginia,51',2020-03,0.02
State,Washington,53',2020-03,0.01
State,West Virginia,54',2020-03,0.03
State,Wisconsin,55',2020-03,0.01
State,Wyoming,56',2020-03,0.02
National,United States,-----,2020-04,0.01
State,Alabama,01',2020-04,0.02
State,Alaska,02',2020-04,0.01
State,Arizona,04',2020-04,0.01
State,Arkansas,05',2020-04,0.02
State,California,06',2020-04,0.01
State,Colorado,08',2020-04,0.01
State,Connecticut,09',2020-04,0.01
State,Delaware,10',2020-04,0.01
State,District of Columbia,11',2020-04,0.01
State,Florida,12',2020-04,0.01
State,Georgia,13',2020-04,0.02
State,Hawaii,15',2020-04,0.01
State,Idaho,16',2020-04,0.01
State,Illinois,17',2020-04,0.01
State,Indiana,18',2020-04,0.01
State,Iowa,19',2020-04,0.01
State,Kansas,20',2020-04,0.01
State,Kentucky,21',2020-04,0.01
State,Louisiana,22',2020-04,0.02
State,Maine,23',2020-04,0.01
State,Maryland,24',2020-04,0.02
State,Massachusetts,25',2020-04,0.01
State,Michigan,26',2020-04,0.01
State,Minnesota,27',2020-04,0.01
State,Mississippi,28',2020-04,0.03
State,Missouri,29',2020-04,0.01
State,Montana,30',2020-04,0.01
State,Nebraska,31',2020-04,0.01
State,Nevada,32',2020-04,0.01
State,New Hampshire,33',2020-04,0.01
State,New Jersey,34',2020-04,0.01
State,New Mexico,35',2020-04,0.01
State,New York,36',2020-04,0.01
State,North Carolina,37',2020-04,0.02
State,North Dakota,38',2020-04,0.01
State,Ohio,39',2020-04,0.01
State,Oklahoma,40',2020-04,0.02
State,Oregon,41',2020-04,0.01
State,Pennsylvania,42',2020-04,0.02
State,Rhode Island,44',2020-04,0.01
State,South Carolina,45',2020-04,0.02
State,South Dakota,46',2020-04,0.01
State,Tennessee,47',2020-04,0.01
State,Texas,48',2020-04,0.02
State,Utah,49',2020-04,0.01
State,Vermont,50',2020-04,0.01
State,Virginia,51',2020-04,0.01
State,Washington,53',2020-04,0.01
State,West Virginia,54',2020-04,0.02
State,Wisconsin,55',2020-04,0.01
State,Wyoming,56',2020-04,0.01
National,United States,-----,2020-05,0.01
State,Alabama,01',2020-05,0.02
State,Alaska,02',2020-05,0.01
State,Arizona,04',2020-05,0.01
State,Arkansas,05',2020-05,0.01
State,California,06',2020-05,0.01
State,Colorado,08',2020-05,0.01
State,Connecticut,09',2020-05,0.01
State,Delaware,10',2020-05,0.01
State,District of Columbia,11',2020-05,0.01
State,Florida,12',2020-05,0.01
State,Georgia,13',2020-05,0.01
State,Hawaii,15',2020-05,0.01
State,Idaho,16',2020-05,0.01
State,Illinois,17',2020-05,0.01
State,Indiana,18',2020-05,0.01
State,Iowa,19',2020-05,0.01
State,Kansas,20',2020-05,0.01
State,Kentucky,21',2020-05,0.01
State,Louisiana,22',2020-05,0.02
State,Maine,23',2020-05,0.01
State,Maryland,24',2020-05,0.01
State,Massachusetts,25',2020-05,0.01
State,Michigan,26',2020-05,0.01
State,Minnesota,27',2020-05,0.01
State,Mississippi,28',2020-05,0.02
State,Missouri,29',2020-05,0.01
State,Montana,30',2020-05,0.01
State,Nebraska,31',2020-05,0.01
State,Nevada,32',2020-05,0.01
State,New Hampshire,33',2020-05,0.01
State,New Jersey,34',2020-05,0.01
State,New Mexico,35',2020-05,0.01
State,New York,36',2020-05,0.01
State,North Carolina,37',2020-05,0.01
State,North Dakota,38',2020-05,0.01
State,Ohio,39',2020-05,0.01
State,Oklahoma,40',2020-05,0.02
State,Oregon,41',2020-05,0.01
State,Pennsylvania,42',2020-05,0.01
State,Rhode Island,44',2020-05,0.01
State,South Carolina,45',2020-05,0.01
State,South Dakota,46',2020-05,0.01
State,Tennessee,47',2020-05,0.01
State,Texas,48',2020-05,0.01
State,Utah,49',2020-05,0.01
State,Vermont,50',2020-05,0.01
State,Virginia,51',2020-05,0.01
State,Washington,53',2020-05,0.01
State,West Virginia,54',2020-05,0.02
State,Wisconsin,55',2020-05,0.01
State,Wyoming,56',2020-05,0.01
National,United States,-----,2020-06,0.01
State,Alabama,01',2020-06,0.01
State,Alaska,02',2020-06,0.01
State,Arizona,04',2020-06,0.01
State,Arkansas,05',2020-06,0.01
State,California,06',2020-06,0.01
State,Colorado,08',2020-06,0.01
State,Connecticut,09',2020-06,0.01
State,Delaware,10',2020-06,0.01
State,District of Columbia,11',2020-06,0.01
State,Florida,12',2020-06,0.01
State,Georgia,13',2020-06,0.01
State,Hawaii,15',2020-06,0.01
State,Idaho,16',2020-06,0.01
State,Illinois,17',2020-06,0.01
State,Indiana,18',2020-06,0.01
State,Iowa,19',2020-06,0.01
State,Kansas,20',2020-06,0.01
State,Kentucky,21',2020-06,0.01
State,Louisiana,22',2020-06,0.01
State,Maine,23',2020-06,0.01
State,Maryland,24',2020-06,0.01
State,Massachusetts,25',2020-06,0.01
State,Michigan,26',2020-06,0.01
State,Minnesota,27',2020-06,0.01
State,Mississippi,28',2020-06,0.02
State,Missouri,29',2020-06,0.01
State,Montana,30',2020-06,0.01
State,Nebraska,31',2020-06,0.01
State,Nevada,32',2020-06,0.01
State,New Hampshire,33',2020-06,0.01
State,New Jersey,34',2020-06,0.01
State,New Mexico,35',2020-06,0.01
State,New York,36',2020-06,0.01
State,North Carolina,37',2020-06,0.01
State,North Dakota,38',2020-06,0.01
State,Ohio,39',2020-06,0.01
State,Oklahoma,40',2020-06,0.01
State,Oregon,41',2020-06,0.00
State,Pennsylvania,42',2020-06,0.01
State,Rhode Island,44',2020-06,0.01
State,South Carolina,45',2020-06,0.01
State,South Dakota,46',2020-06,0.01
State,Tennessee,47',2020-06,0.01
State,Texas,48',2020-06,0.01
State,Utah,49',2020-06,0.01
State,Vermont,50',2020-06,0.01
State,Virginia,51',2020-06,0.01
State,Washington,53',2020-06,0.00
State,West Virginia,54',2020-06,0.01
State,Wisconsin,55',2020-06,0.01
State,Wyoming,56',2020-06,0.01
National,United States,-----,2020-07,0.01
State,Alabama,01',2020-07,0.01
State,Alaska,02',2020-07,0.01
State,Arizona,04',2020-07,0.01
State,Arkansas,05',2020-07,0.01
State,California,06',2020-07,0.01
State,Colorado,08',2020-07,0.01
State,Connecticut,09',2020-07,0.01
State,Delaware,10',2020-07,0.01
State,District of Columbia,11',2020-07,0.01
State,Florida,12',2020-07,0.01
State,Georgia,13',2020-07,0.01
State,Hawaii,15',2020-07,0.01
State,Idaho,16',2020-07,0.01
State,Illinois,17',2020-07,0.01
State,Indiana,18',2020-07,0.01
State,Iowa,19',2020-07,0.01
State,Kansas,20',2020-07,0.01
State,Kentucky,21',2020-07,0.01
State,Louisiana,22',2020-07,0.02
State,Maine,23',2020-07,0.01
State,Maryland,24',2020-07,0.01
State,Massachusetts,25',2020-07,0.01
State,Michigan,26',2020-07,0.01
State,Minnesota,27',2020-07,0.01
State,Mississippi,28',2020-07,0.02
State,Missouri,29',2020-07,0.01
State,Montana,30',2020-07,0.01
State,Nebraska,31',2020-07,0.01
State,Nevada,32',2020-07,0.01
State,New Hampshire,33',2020-07,0.01
State,New Jersey,34',2020-07,0.01
State,New Mexico,35',2020-07,0.01
State,New York,36',2020-07,0.01
State,North Carolina,37',2020-07,0.01
State,North Dakota,38',2020-07,0.01
State,Ohio,39',2020-07,0.01
State,Oklahoma,40',2020-07,0.01
State,Oregon,41',2020-07,0.01
State,Pennsylvania,42',2020-07,0.01
State,Rhode Island,44',2020-07,0.01
State,South Carolina,45',2020-07,0.01
State,South Dakota,46',2020-07,0.01
State,Tennessee,47',2020-07,0.01
State,Texas,48',2020-07,0.01
State,Utah,49',2020-07,0.01
State,Vermont,50',2020-07,0.01
State,Virginia,51',2020-07,0.01
State,Washington,53',2020-07,0.01
State,West Virginia,54',2020-07,0.02
State,Wisconsin,55',2020-07,0.01
State,Wyoming,56',2020-07,0.01
National,United States,-----,2020-08,0.01
State,Alabama,01',2020-08,0.01
State,Alaska,02',2020-08,0.01
State,Arizona,04',2020-08,0.01
State,Arkansas,05',2020-08,0.02
State,California,06',2020-08,0.01
State,Colorado,08',2020-08,0.01
State,Connecticut,09',2020-08,0.01
State,Delaware,10',2020-08,0.01
State,District of Columbia,11',2020-08,0.01
State,Florida,12',2020-08,0.01
State,Georgia,13',2020-08,0.01
State,Hawaii,15',2020-08,0.00
State,Idaho,16',2020-08,0.01
State,Illinois,17',2020-08,0.01
State,Indiana,18',2020-08,0.01
State,Iowa,19',2020-08,0.01
State,Kansas,20',2020-08,0.01
State,Kentucky,21',2020-08,0.01
State,Louisiana,22',2020-08,0.02
State,Maine,23',2020-08,0.01
State,Maryland,24',2020-08,0.01
State,Massachusetts,25',2020-08,0.01
State,Michigan,26',2020-08,0.01
State,Minnesota,27',2020-08,0.01
State,Mississippi,28',2020-08,0.02
State,Missouri,29',2020-08,0.01
State,Montana,30',2020-08,0.01
State,Nebraska,31',2020-08,0.01
State,Nevada,32',2020-08,0.01
State,New Hampshire,33',2020-08,0.01
State,New Jersey,34',2020-08,0.01
State,New Mexico,35',2020-08,0.01
State,New York,36',2020-08,0.01
State,North Carolina,37',2020-08,0.01
State,North Dakota,38',2020-08,0.01
State,Ohio,39',2020-08,0.01
State,Oklahoma,40',2020-08,0.01
State,Oregon,41',2020-08,0.01
State,Pennsylvania,42',2020-08,0.01
State,Rhode Island,44',2020-08,0.01
State,South Carolina,45',2020-08,0.01
State,South Dakota,46',2020-08,0.01
State,Tennessee,47',2020-08,0.01
State,Texas,48',2020-08,0.01
State,Utah,49',2020-08,0.01
State,Vermont,50',2020-08,0.01
State,Virginia,51',2020-08,0.01
State,Washington,53',2020-08,0.01
State,West Virginia,54',2020-08,0.02
State,Wisconsin,55',2020-08,0.01
State,Wyoming,56',2020-08,0.01
National,United States,-----,2020-09,0.01
State,Alabama,01',2020-09,0.01
State,Alaska,02',2020-09,0.01
State,Arizona,04',2020-09,0.01
State,Arkansas,05',2020-09,0.01
State,California,06',2020-09,0.01
State,Colorado,08',2020-09,0.01
State,Connecticut,09',2020-09,0.01
State,Delaware,10',2020-09,0.01
State,District of Columbia,11',2020-09,0.01
State,Florida,12',2020-09,0.01
State,Georgia,13',2020-09,0.01
State,Hawaii,15',2020-09,0.00
State,Idaho,16',2020-09,0.01
State,Illinois,17',2020-09,0.01
State,Indiana,18',2020-09,0.01
State,Iowa,19',2020-09,0.01
State,Kansas,20',2020-09,0.01
State,Kentucky,21',2020-09,0.01
State,Louisiana,22',2020-09,0.02
State,Maine,23',2020-09,0.01
State,Maryland,24',2020-09,0.01
State,Massachusetts,25',2020-09,0.01
State,Michigan,26',2020-09,0.01
State,Minnesota,27',2020-09,0.01
State,Mississippi,28',2020-09,0.02
State,Missouri,29',2020-09,0.01
State,Montana,30',2020-09,0.01
